target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_text,statistical_type,value,unit,numerator,denominator,ci_lower,ci_upper,p_value,range_lower,range_upper,median,IQR_lower,IQR_upper,mean,SD,HR,RR,OR,event_rate,rate_denominator,timepoint,interpretation
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",p_value,P2,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",p_value,P2,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 1 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 2 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,," VPN Gateway, Elastic IP Address, Shared bandwidth, Alibaba Cloud DNS
PrivateZone, Cloud Enterprise Network, Smart Access Gateway, Alibaba Cloud CDN, P2P CDN, Scdn, Edge
Node Service, Dcdn, Enterprise Distributed Application Service, Message Queue, Performance Testing,
Message Service, Global Transa",p_value,P2,,,,,,2,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",extracted_from_report,medium,holdout_only,no,semantic_test,HEURISTIC_ONLY,,"e: 3 of 7




本证书非正本证书，仅用于展示目的。
具体认证方案和认证范围请见正本证书
此证书的所有权属于BSI，并受合同条款的约束。

信息查询及联系方式：BSI, Kitemark Court, Davy Avenue, Knowlhill, Milton Keynes MK5 8PP. 电话：+44 345 080 9000
BSI保证英国有限公司，注册地英国，注册号码7805321，地址：389 Chiswick High Road, London W4 4AL, UK
英标管理体系认证（北京）有限公司 北京市建国门外大街甲24号东海中心2008室 邮编：100004 电话",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
