target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,file_type,table_id_or_title,page_or_section,table_title,table_footnote,contains_clinical_data,contains_statistical_values,contains_endpoint_data,contains_AE_data,contains_denominator_context,contains_subgroup_context,contains_followup_context,extraction_priority,expected_parser,manual_verification_needed
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/SOFTWARE/SW_298__06a-80 Algorithm Research Data.pdf,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,PDF,T_026_386,first_5_pages,SW_298__06a-80 Algorithm Research Data.pdf,,yes,no,no,no,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_017__07-02 Clinical Evaluation Report A3-已签字.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_387,full_document,CER_017__07-02 Clinical Evaluation Report A3-已签字.docx,,yes,no,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_016__07-02 Clinical Evaluation Report A3-已签字.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_388,full_document,CER_016__07-02 Clinical Evaluation Report A3-已签字.docx,,yes,no,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_007__07-02 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_389,full_document,CER_007__07-02 Clinical Evaluation Report.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_014__06d-11 VR-JL-(05)-096(EN) CV of  data protection officer-Shaowen Yang-无需签字.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_390,full_document,CER_014__06d-11 VR-JL-(05)-096(EN) CV of  data protection officer-Shaowen Yang-无需签字.docx,,maybe,yes,no,no,no,no,no,medium,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_008__07-02 Clinical Evaluation Report-确认_0403改软件英文名翻译V1.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_391,full_document,CER_008__07-02 Clinical Evaluation Report-确认_0403改软件英文名翻译V1.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_013__06d-3 TS-JL-(05)-091  Data Protection Officer Appointment Letter)-已签字.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_392,full_document,CER_013__06d-3 TS-JL-(05)-091  Data Protection Officer Appointment Letter)-已签字.docx,,yes,no,no,no,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_026__07-02 Clinical Evaluation Report-确认.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_393,full_document,CER_026__07-02 Clinical Evaluation Report-确认.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_019__07-02 Clinical Evaluation Report-确认.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_394,full_document,CER_019__07-02 Clinical Evaluation Report-确认.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_011__07-02 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_395,full_document,CER_011__07-02 Clinical Evaluation Report.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_023__07-02 Clinical Evaluation Report-还需体素补充内容.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_396,full_document,CER_023__07-02 Clinical Evaluation Report-还需体素补充内容.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_015__07-02 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_397,full_document,CER_015__07-02 Clinical Evaluation Report.docx,,yes,no,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_018__Clinical Evaluation Report.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_398,full_document,CER_018__Clinical Evaluation Report.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_003__07-02 Clinical Evaluation Report-还需体素补充内容_已补充-有新的Comments.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_399,full_document,CER_003__07-02 Clinical Evaluation Report-还需体素补充内容_已补充-有新的Comments.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_022__07-02 Clinical Evaluation Report-还需体素补充内容_已补充-有新的Comments.docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_400,full_document,CER_022__07-02 Clinical Evaluation Report-还需体素补充内容_已补充-有新的Comments.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_028__体素-CER-20230626(1).docx,,,,extracted_from_report,medium,holdout_only,no,fixture,HEURISTIC_ONLY,,DOCX,T_026_401,full_document,CER_028__体素-CER-20230626(1).docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_371__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_402,first_5_pages,CER_371__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_266__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_403,first_5_pages,CER_266__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_298__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_404,first_5_pages,CER_298__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_215__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_405,first_5_pages,CER_215__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_054__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_406,first_5_pages,CER_054__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_161__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_407,first_5_pages,CER_161__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_106__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_408,first_5_pages,CER_106__SOTA-C1-02 CPR&AED OUTCOME.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_222__SOTA-E1-08 CPR&AED Systematic review.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_409,first_5_pages,CER_222__SOTA-E1-08 CPR&AED Systematic review.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_259__SOTA-P4-64 Lifepak12) in both semi-automatic (AED) and manual (MED).pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_410,first_5_pages,CER_259__SOTA-P4-64 Lifepak12) in both semi-automatic (AED) and manual (MED).pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_307__SOTA-P4-111 AED, False positives.pdf",,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_411,first_5_pages,"CER_307__SOTA-P4-111 AED, False positives.pdf",,yes,no,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_060__SOTA-P4-111 AED, False positives.pdf",,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_412,first_5_pages,"CER_060__SOTA-P4-111 AED, False positives.pdf",,yes,no,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_380__SOTA-P4-55 AED VT sensitivity.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_413,first_5_pages,CER_380__SOTA-P4-55 AED VT sensitivity.pdf,,yes,yes,no,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_167__SOTA-P4-111 AED, False positives.pdf",,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_414,first_5_pages,"CER_167__SOTA-P4-111 AED, False positives.pdf",,yes,no,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_281__SOTA-P1-03 USE AED OR NOT.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_415,first_5_pages,CER_281__SOTA-P1-03 USE AED OR NOT.pdf,,yes,no,yes,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_280__SOTA-E1-05 AED review.pdf,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,PDF,T_004_416,first_5_pages,CER_280__SOTA-E1-05 AED review.pdf,,yes,yes,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_087__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_417,full_document,CER_087__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_009__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_418,full_document,CER_009__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_198__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_419,full_document,CER_198__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_034__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_420,full_document,CER_034__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_005__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_421,full_document,CER_005__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_035__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_422,full_document,CER_035__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_349__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_423,full_document,CER_349__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_006__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_424,full_document,CER_006__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_014__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_425,full_document,CER_014__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_013__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_426,full_document,CER_013__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_143__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_427,full_document,CER_143__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_422__6.6.10 Summary of Safety and Clinical Performance.docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_428,full_document,CER_422__6.6.10 Summary of Safety and Clinical Performance.docx,,yes,no,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_202__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_429,full_document,CER_202__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_347__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,,extracted_from_report,medium,open_input,yes,fixture,HEURISTIC_ONLY,,DOCX,T_004_430,full_document,CER_347__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
